01:51:48,100,0,100
01:51:50,1,0,101
01:52:20,1,0,102
01:52:30,1,0,103
01:52:40,1,0,104
01:52:50,1,0,105
01:53:00,1,0,106
01:53:10,1,0,107
01:53:20,1,0,108
01:53:30,1,0,109
01:53:40,1,0,110
01:53:50,1,0,111
01:54:00,1,0,112
02:14:10,1,0,113
02:14:20,1,0,114
10:06:00,1,0,115
10:06:10,1,0,116
10:08:10,1,0,117
10:08:20,1,0,118
10:08:30,1,0,119
10:08:40,1,0,120
10:08:50,1,0,121
10:09:00,1,0,122
10:09:40,1,0,123
10:09:50,1,0,124
10:10:00,1,0,125
10:10:10,1,0,126
10:10:20,1,0,127
10:15:20,1,0,128
10:15:30,1,0,129
10:18:00,1,0,130
10:19:00,1,0,131
10:43:50,1,0,132
10:44:10,1,0,133
10:44:20,1,0,134
10:44:30,1,0,135
10:44:40,1,0,136
10:44:50,1,0,137
10:45:00,1,0,138
10:45:20,1,0,139
10:45:40,1,0,140
10:49:20,1,0,141
12:15:30,1,0,142
12:15:35,100,0,242
12:15:49,0,100,142
12:24:00,1,0,143
12:24:20,1,0,144
12:24:30,1,0,145
12:26:00,1,0,146
12:26:10,1,0,147
12:26:20,1,0,148
12:26:30,1,0,149
12:26:40,1,0,150
12:26:53,100,0,250
12:27:00,2,0,252
12:27:10,2,0,254
12:27:20,2,0,256
12:28:00,2,0,258
12:28:20,2,0,260
12:28:30,2,0,262
12:28:40,2,0,264
12:28:50,2,0,266
12:29:00,2,0,268
12:29:10,2,0,270
12:29:20,2,0,272
12:29:30,2,0,274
12:29:40,2,0,276
12:29:50,2,0,278
12:30:00,2,0,280
12:30:10,2,0,282
12:30:20,2,0,284
12:30:30,2,0,286
12:30:40,2,0,288
12:30:50,2,0,290
12:31:00,2,0,292
12:31:10,2,0,294
12:31:20,2,0,296
12:31:30,2,0,298
12:31:40,2,0,300
12:31:50,3,0,303
12:32:00,3,0,306
12:32:10,3,0,309
12:32:20,3,0,312
12:32:30,3,0,315
12:32:40,3,0,318
12:32:50,3,0,321
12:34:10,3,0,324
12:34:20,3,0,327
12:34:30,3,0,330
12:34:40,3,0,333
12:34:50,3,0,336
12:35:00,3,0,339
12:35:10,3,0,342
12:35:20,3,0,345
12:35:30,3,0,348
12:35:40,3,0,351
12:35:50,3,0,354
12:36:00,3,0,357
12:36:10,3,0,360
12:36:20,3,0,363
12:36:30,3,0,366
12:36:40,3,0,369
12:36:50,3,0,372
12:37:00,3,0,375
12:37:10,3,0,378
12:37:20,3,0,381
12:37:30,3,0,384
12:37:40,3,0,387
12:37:50,3,0,390
12:38:00,3,0,393
12:38:10,3,0,396
12:38:20,3,0,399
12:39:20,3,0,402
12:41:40,4,0,406
12:42:40,4,0,410
12:43:00,4,0,414
12:44:10,4,0,418
12:45:20,4,0,422
12:46:10,4,0,426
12:47:30,4,0,430
12:48:20,4,0,434
12:49:20,4,0,438
12:50:00,4,0,442
12:51:20,4,0,446
12:56:30,4,0,450
12:57:20,4,0,454
12:58:20,4,0,458
12:59:20,4,0,462
13:00:10,4,0,466
13:00:40,4,0,470
13:01:20,4,0,474
13:02:10,4,0,478
13:03:50,4,0,482
13:04:50,4,0,486
13:05:40,4,0,490
13:06:40,4,0,494
13:07:40,4,0,498
13:08:40,4,0,502
13:10:40,5,0,507
13:11:40,5,0,512
13:11:50,5,0,517
13:12:00,5,0,522
13:12:10,5,0,527
13:12:30,5,0,532
13:14:00,5,0,537
13:14:50,5,0,542
13:15:40,5,0,547
13:16:40,5,0,552
13:16:50,5,0,557
13:17:00,5,0,562
13:17:10,5,0,567
13:17:20,5,0,572
13:17:30,5,0,577
13:17:40,5,0,582
13:20:50,5,0,587
13:21:00,5,0,592
13:21:10,5,0,597
13:21:40,5,0,602
13:23:20,6,0,608
